,activation,batchsize,early_stopping_epochs,epoch,loss,loss_eps,lr,momentum,nepochs,nesterov,nfeatures,nhidden,nruns,ntest,optim,project_on_sphere,samplecomplexity,seed,startseed,symmetric_door_k,tau,test error,train error,train loss,weightdecay
1,quadratic,12,,6326,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,24,22,0.6744899999999999,1.0,2.8361940383911133,9.991690110705552e-09,1.1989417246813546e-07,0
2,quadratic,12,,6129,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,25,22,0.6744899999999999,1.0,4.071953296661377,9.988575347628462e-09,1.1976655381637812e-07,0
3,quadratic,12,,5551,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,26,22,0.6744899999999999,1.0,3.0109636783599854,9.991927990878289e-09,1.1989876772440974e-07,0
4,quadratic,12,,7090,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,27,22,0.6744899999999999,1.0,5.025994300842285,9.9952793624192e-09,1.199425904707674e-07,0
5,quadratic,12,,5795,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,28,22,0.6744899999999999,1.0,5.09149980545044,9.998860503457328e-09,1.1994597074213883e-07,0
6,quadratic,12,,6048,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,29,22,0.6744899999999999,1.0,3.019237279891968,9.995481188304006e-09,1.1993396195311394e-07,0
7,quadratic,12,,6382,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,30,22,0.6744899999999999,1.0,4.638015270233153,9.999213015072906e-09,1.1997504358503738e-07,0
8,quadratic,12,,4806,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,31,22,0.6744899999999999,1.0,2.869598388671875,9.998162123831596e-09,1.199681085090671e-07,0
9,quadratic,12,,5374,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,0.1,32,22,0.6744899999999999,1.0,5.7708916664123535,9.994645588003634e-09,1.1991478308011805e-07,0
0,quadratic,1024,-1.0,95938,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,23,22,0.6744899999999999,2.0,0.0009983496274799109,1.722830711514689e-05,0.017366133630275726,0
1,quadratic,1024,-1.0,41242,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,24,22,0.6744899999999999,2.0,0.000996998744085431,9.71032886809553e-06,0.009753439575433731,0
2,quadratic,1024,-1.0,31688,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,25,22,0.6744899999999999,2.0,0.0009951121173799038,1.0675579233065948e-05,0.010840930975973606,0
3,quadratic,1024,-1.0,69540,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,26,22,0.6744899999999999,2.0,0.00098925840575248,1.6118583062052497e-05,0.01723963487893343,0
4,quadratic,1024,-1.0,45213,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,27,22,0.6744899999999999,2.0,0.0009954291163012383,1.5973511835909452e-05,0.016764160245656967,0
5,quadratic,1024,-1.0,52619,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,28,22,0.6744899999999999,2.0,0.0009983646450564263,1.4703337001265027e-05,0.015144436620175837,0
6,quadratic,1024,-1.0,44005,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,29,22,0.6744899999999999,2.0,0.0009841721039265394,9.348723779112332e-06,0.009713361039757729,0
7,quadratic,1024,-1.0,54241,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,30,22,0.6744899999999999,2.0,0.0009999512694776056,1.5488337794522522e-05,0.015511098317801952,0
8,quadratic,1024,-1.0,86935,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,31,22,0.6744899999999999,2.0,0.0009922400349751117,1.2382107343000825e-05,0.012790099717676641,0
9,quadratic,1024,-1.0,33725,mse,1e-08,0.005,0.9,15000,False,1024,1,10,100,p-sgd,True,2.0,32,22,0.6744899999999999,2.0,0.0009985612705349922,1.6132973996718647e-05,0.01631995616480708,0
0,quadratic,1024,,68,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,23,22,0.6744899999999999,1.0,0.0008603220921941103,8.480833366775187e-05,0.08840454649180174,0
1,quadratic,1024,,129,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,24,22,0.6744899999999999,1.0,0.0008024551207199693,0.0001473975044063991,0.14884577505290508,0
2,quadratic,1024,,78,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,25,22,0.6744899999999999,1.0,0.0008302711066789925,0.00018004656703851654,0.18254907615482807,0
3,quadratic,1024,,107,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,26,22,0.6744899999999999,1.0,0.000815940264146775,0.0001163370843642042,0.11904511507600544,0
4,quadratic,1024,,93,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,27,22,0.6744899999999999,1.0,0.0008348686387762427,0.00011784324669861235,0.1193729043006897,0
5,quadratic,1024,,75,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,28,22,0.6744899999999999,1.0,0.0008434305200353265,0.00023450963817595039,0.23249088414013386,0
6,quadratic,1024,,123,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,29,22,0.6744899999999999,1.0,0.0009947540238499641,0.00014614447263738842,0.1476430045440793,0
7,quadratic,1024,,163,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,30,22,0.6744899999999999,1.0,0.0008349092095158994,0.00011579161400732119,0.12030139472335576,0
8,quadratic,1024,,78,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,31,22,0.6744899999999999,1.0,0.0009373304783366619,0.00014307914716482628,0.15049270540475845,0
9,quadratic,1024,,88,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,32,22,0.6744899999999999,1.0,0.0007952084415592253,9.839781796472379e-05,0.10309852473437786,0
0,quadratic,576,,398,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,33,32,0.6744899999999999,1.0,0.0009656419861130416,0.0001025060491883778,0.057581600733101375,0
1,quadratic,576,,2641,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,34,32,0.6744899999999999,1.0,0.0009592116693966092,6.462418332375819e-05,0.0391803034581244,0
2,quadratic,576,,2961,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,35,32,0.6744899999999999,1.0,4.42970085144043,0.4551447294652462,270.83785820007324,0
3,quadratic,576,,2336,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,36,32,0.6744899999999999,1.0,3.6434967517852783,0.3738606721162796,222.806676864624,0
4,quadratic,576,,1813,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,37,32,0.6744899999999999,1.0,0.00093095435295254,6.999184779488132e-05,0.041194639634341,0
5,quadratic,576,,791,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,38,32,0.6744899999999999,1.0,0.0009797889506444335,6.285858080445905e-05,0.03769823024049401,0
6,quadratic,576,,2754,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,39,32,0.6744899999999999,1.0,0.000997847062535584,7.451736473740311e-05,0.043601118959486485,0
7,quadratic,576,,434,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,40,32,0.6744899999999999,1.0,0.0009455205290578307,7.804301640135236e-05,0.04690426960587502,0
8,quadratic,576,,1590,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,41,32,0.6744899999999999,1.0,0.0009443878661841154,7.409264162561159e-05,0.041539649944752455,0
9,quadratic,576,,1694,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,42,32,0.6744899999999999,1.0,0.0009625303209759297,5.960479984423728e-05,0.035559588810428984,0
0,quadratic,640,,511,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,33,32,0.6744899999999999,1.0,0.0009629841079004108,9.244171724276384e-05,0.058163972105830915,0
1,quadratic,640,,622,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,34,32,0.6744899999999999,1.0,0.0009400275303050877,0.0001624111364435521,0.10501346830278636,0
2,quadratic,640,,533,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,35,32,0.6744899999999999,1.0,0.0009683860698714851,0.0001187102807307383,0.07973563391715288,0
3,quadratic,640,,1192,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,36,32,0.6744899999999999,1.0,0.0009800789412111044,4.420693039719481e-05,0.027703559724614024,0
4,quadratic,640,,1298,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,37,32,0.6744899999999999,1.0,0.0009609989356249572,8.038264877541225e-05,0.049541330896317966,0
5,quadratic,640,,519,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,38,32,0.6744899999999999,1.0,0.0009763884590938687,0.00012500042066676542,0.08055029809474945,0
6,quadratic,640,,611,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,39,32,0.6744899999999999,1.0,0.0009291183087043463,8.224254816013854e-05,0.05220423312857747,0
7,quadratic,640,,726,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,40,32,0.6744899999999999,1.0,0.0009583407663740217,8.180323402484646e-05,0.05576515290886164,0
8,quadratic,640,,548,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,41,32,0.6744899999999999,1.0,0.0009381028939969838,0.00012186699677840808,0.07850026153028011,0
9,quadratic,640,,917,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.0,42,32,0.6744899999999999,1.0,0.00098005635663867,0.00010858371115318732,0.06997601315379143,0
0,quadratic,768,-1.0,101117,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,23,22,0.6744899999999999,2.0,0.0009981552138924599,3.5790676520264238e-06,0.0028059890028089285,0
1,quadratic,768,-1.0,138857,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,24,22,0.6744899999999999,2.0,0.000998960924334824,1.3737214658249284e-05,0.011097152717411518,0
2,quadratic,768,-1.0,86071,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,25,22,0.6744899999999999,2.0,0.0009972307598218322,8.294087592730648e-06,0.006698747398331761,0
3,quadratic,768,-1.0,130859,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,26,22,0.6744899999999999,2.0,0.0009926611091941595,5.802746045446837e-06,0.004247346427291632,0
4,quadratic,768,-1.0,95405,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,27,22,0.6744899999999999,2.0,0.0009963016491383314,4.090995616934379e-06,0.0031009747181087732,0
5,quadratic,768,-1.0,161605,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,28,22,0.6744899999999999,2.0,0.0009997994638979435,1.0170376754103927e-05,0.00799923250451684,0
6,quadratic,768,-1.0,128231,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,29,22,0.6744899999999999,2.0,0.000987873412668705,6.715025165249244e-06,0.005127675365656614,0
7,quadratic,768,-1.0,200028,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,30,22,0.6744899999999999,2.0,2.1153926849365234,0.026681031100451943,20.74871253967285,0
8,quadratic,768,-1.0,106662,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,31,22,0.6744899999999999,2.0,0.0009790032636374237,5.116207830724306e-06,0.0041005206294357785,0
9,quadratic,768,-1.0,200028,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.5,32,22,0.6744899999999999,2.0,1.349724292755127,0.00854631420224905,6.850828170776367,0
0,quadratic,1024,,338,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,33,32,0.6744899999999999,1.0,0.0008390271686948836,0.0001009397365123732,0.1057670135051012,0
1,quadratic,1024,,284,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,34,32,0.6744899999999999,1.0,0.0008936860249377787,0.00010033903527073562,0.09946100227534772,0
2,quadratic,1024,,310,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,35,32,0.6744899999999999,1.0,0.0009607719839550557,0.00012791721110261276,0.1267841923981905,0
3,quadratic,1024,,252,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,36,32,0.6744899999999999,1.0,0.0008988228510133922,0.00014667411869595526,0.14692448265850544,0
4,quadratic,1024,,347,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,37,32,0.6744899999999999,1.0,0.0009715697960928082,0.000151838516103453,0.1625813264399767,0
5,quadratic,1024,,269,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,38,32,0.6744899999999999,1.0,0.0009749901364557443,0.00014421827108890284,0.14786583930253985,0
6,quadratic,1024,,299,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,39,32,0.6744899999999999,1.0,0.0009959004819393158,0.00012452086957637218,0.12510668765753508,0
7,quadratic,1024,,424,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,40,32,0.6744899999999999,1.0,0.0009504833724349736,0.00011147406985401177,0.1190400253981352,0
8,quadratic,1024,,196,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,41,32,0.6744899999999999,1.0,0.0009952898835763335,0.00012018616598652444,0.12850243505090475,0
9,quadratic,1024,,573,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,42,32,0.6744899999999999,1.0,0.0009424793533980845,0.00012325333955232054,0.12796928826719522,0
0,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,23,22,0.6744899999999999,2.0,1.1979600191116333,0.011822886299341915,12.242941856384276,0
1,quadratic,1024,-1.0,98471,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,24,22,0.6744899999999999,2.0,0.0009946778882294893,1.2372032870189287e-05,0.01292241970077157,0
2,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,25,22,0.6744899999999999,2.0,3.8233752250671382,0.03721003234386444,37.74974632263184,0
3,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,26,22,0.6744899999999999,2.0,2.564108371734619,0.0337577722966671,35.56413078308105,0
4,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,27,22,0.6744899999999999,2.0,2.9376463890075684,0.0367171335965395,38.33268737792969,0
5,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,28,22,0.6744899999999999,2.0,3.228090763092041,0.04309806227684021,44.30480766296387,0
6,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,29,22,0.6744899999999999,2.0,1.6090945005416868,0.013471874874085188,13.472139358520508,0
7,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,30,22,0.6744899999999999,2.0,0.918184459209442,0.010051819495856762,10.389019012451172,0
8,quadratic,1024,-1.0,100014,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,31,22,0.6744899999999999,2.0,2.555287599563598,0.02202355023473501,22.717188835144047,0
9,quadratic,1024,-1.0,54745,mse,1e-08,0.002,0.9,10000,False,1024,1,10,100,p-sgd,True,2.0,32,22,0.6744899999999999,2.0,0.0009970571845769882,5.069083272246644e-06,0.005231294082477689,0
0,quadratic,5632,,1784,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,33,32,0.6744899999999999,1.0,0.0009668503771536052,0.0003581293567549437,2.0169844627380367,0
1,quadratic,5632,,520,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,34,32,0.6744899999999999,1.0,0.0008644307381473483,0.00016181194223463535,0.9113248586654664,0
2,quadratic,5632,,150,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,35,32,0.6744899999999999,1.0,0.0009114632266573608,0.00014916461077518758,0.8400951027870178,0
3,quadratic,5632,,1986,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,36,32,0.6744899999999999,1.0,0.000858422601595521,0.00020378740737214684,1.1477307081222534,0
4,quadratic,5632,,335,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,37,32,0.6744899999999999,1.0,0.0008492185734212399,0.00021345949789974838,1.2022038698196411,0
5,quadratic,5632,,5880,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,38,32,0.6744899999999999,1.0,3.796339750289917,0.9384485483169556,5285.34228515625,0
6,quadratic,5632,,113,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,39,32,0.6744899999999999,1.0,0.0009658753988333046,0.00033652724232524633,1.895321488380432,0
7,quadratic,5632,,3705,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,40,32,0.6744899999999999,1.0,6.6009840965271,0.8383502364158629,4721.58837890625,0
8,quadratic,5632,,483,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,41,32,0.6744899999999999,1.0,0.000922493461985141,0.00031537073664367204,1.7761679887771606,0
9,quadratic,5632,,93,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,42,32,0.6744899999999999,1.0,0.0009343094425275922,0.00030685370438732207,1.728200078010559,0
0,quadratic,640,,79,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,33,32,0.6744899999999999,1.0,0.0008500420954078437,0.0001815856758184964,0.11621483229100706,0
1,quadratic,640,,2961,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,34,32,0.6744899999999999,1.0,1.8484508991241453,0.8604055643081665,550.6595611572267,0
2,quadratic,640,,4041,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,35,32,0.6744899999999999,1.0,6.2647576332092285,0.8260710909962654,528.6854972839354,0
3,quadratic,640,,3552,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,36,32,0.6744899999999999,1.0,5.159257888793945,0.9028341323137284,577.813850402832,0
4,quadratic,640,,571,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,37,32,0.6744899999999999,1.0,0.0007535265176557003,0.00021691963775083423,0.1388285681605339,0
5,quadratic,640,,2570,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,38,32,0.6744899999999999,1.0,4.15782642364502,0.847300685942173,542.2724380493164,0
6,quadratic,640,,3059,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,39,32,0.6744899999999999,1.0,3.5753540992736816,0.7705008238554001,493.12052536010737,0
7,quadratic,640,,139,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,40,32,0.6744899999999999,1.0,0.000779815309215337,0.00023095243886928077,0.1478095604106784,0
8,quadratic,640,,3144,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,41,32,0.6744899999999999,1.0,3.0047578811645512,0.8185151815414429,523.8497085571289,0
9,quadratic,640,,3320,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.0,42,32,0.6744899999999999,1.0,4.083494186401366,0.8633407652378082,552.5380935668945,0
0,quadratic,192,,10041,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,23,22,0.6744899999999999,1.0,14.06266975402832,0.08743395563215017,16.78731942176819,0
1,quadratic,192,,2436,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,24,22,0.6744899999999999,1.0,6.780405044555664,0.07262017205357553,13.943073153495787,0
2,quadratic,192,,5122,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,25,22,0.6744899999999999,1.0,11.280632019042967,0.07502946071326733,14.405656456947328,0
3,quadratic,192,,4687,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,26,22,0.6744899999999999,1.0,7.152514457702638,0.059420917648822076,11.40881609916687,0
4,quadratic,192,,8569,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,27,22,0.6744899999999999,1.0,12.510371208190918,0.06629761680960655,12.729142427444458,0
5,quadratic,192,,7264,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,28,22,0.6744899999999999,1.0,5.871403694152832,0.06287402659654617,12.071812987327574,0
6,quadratic,192,,5986,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,29,22,0.6744899999999999,1.0,6.5872154235839835,0.06198187451809645,11.900519847869873,0
7,quadratic,192,,2790,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,30,22,0.6744899999999999,1.0,12.14500331878662,0.060987940523773425,11.709684491157534,0
8,quadratic,192,,3412,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,31,22,0.6744899999999999,1.0,6.2189555168151855,0.06692869774997234,12.85031008720398,0
9,quadratic,192,,8809,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.5,32,22,0.6744899999999999,1.0,12.74081325531006,0.0807366194203496,15.501430749893188,0
0,quadratic,3072,,1240,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,23,22,0.6744899999999999,2.0,0.000919232377782464,0.0001167021255241707,0.3558153808116913,0
1,quadratic,3072,,1402,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,24,22,0.6744899999999999,2.0,0.0009440681897103788,0.00019742422591662037,0.6134043335914612,0
2,quadratic,3072,,1389,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,25,22,0.6744899999999999,2.0,0.000936581869609654,0.00018882029689848423,0.5864704549312592,0
3,quadratic,3072,,781,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,26,22,0.6744899999999999,2.0,0.0009717876673676075,0.0001856813032645732,0.5643680095672607,0
4,quadratic,3072,,653,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,27,22,0.6744899999999999,2.0,0.0009109386010095477,0.00012588898243848234,0.3826300650835037,0
5,quadratic,3072,,845,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,28,22,0.6744899999999999,2.0,0.0009526023059152069,0.0002197331632487476,0.6840224862098694,0
6,quadratic,3072,,1160,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,29,22,0.6744899999999999,2.0,0.0009926045313477516,0.00017288215167354792,0.5294175148010254,0
7,quadratic,3072,,1166,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,30,22,0.6744899999999999,2.0,0.000991695444099605,0.00033832006738521164,1.0479132533073423,0
8,quadratic,3072,,784,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,31,22,0.6744899999999999,2.0,0.0009810420451685786,0.0001881582065834664,0.57529017329216,0
9,quadratic,3072,,594,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,32,22,0.6744899999999999,2.0,0.0009225595276802777,0.00012575569417094812,0.387597382068634,0
0,quadratic,1280,,51,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,33,32,0.6744899999999999,1.0,0.0009996442822739482,0.00031016544380690897,0.4010567218065262,0
1,quadratic,1280,,54,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,34,32,0.6744899999999999,1.0,0.0007877190364524723,0.0002602780714369146,0.3363661356270313,0
2,quadratic,1280,,43,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,35,32,0.6744899999999999,1.0,0.0009281267412006855,0.00021129028573341202,0.26900345645844936,0
3,quadratic,1280,,46,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,36,32,0.6744899999999999,1.0,0.0008066639420576394,0.00017197941269841974,0.22388384304940698,0
4,quadratic,1280,,54,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,37,32,0.6744899999999999,1.0,0.0009615368908271194,0.00030355172384588514,0.3733499050140381,0
5,quadratic,1280,,64,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,38,32,0.6744899999999999,1.0,0.0007531663868576287,0.00025785940488276543,0.3324788957834244,0
6,quadratic,1280,,57,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,39,32,0.6744899999999999,1.0,0.0009041379671543836,0.00034640842204680666,0.4428986422717571,0
